"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_NEURON_APOPTOTIC_PROCESS",1,1,0.197224595193836,0.403390459058419,9983,298,"CASP12,FAIM2,NES,LCN2,PRODH,JUN,NDNF,MT3,PCDHGC4,KIF14,NUPR1,APP,TERT,ERBB3,FOXO3,GDNF,CITED1,BTG2,GSK3B,ELK1,UNC5B,PCDHGC3,TGFB1,MEF2C,PLXND1,GPX1,GCLC,NONO,SET,CASP5,PHB1,MAP2K7,VPS54,MCL1,CASP4,RASA1,NTRK2,AARS1,MAP3K11,ADORA2A,AMBRA1,GBE1,CD2AP,ATF2,HTRA2,EGLN2,CLN3,DAXX,GAPDH,CX3CL1,SCN2A,SYNGAP1,CTNNB1,MDK,PAWR,EN1,CPEB4,AKT1S1,BBC3,MECP2,COL6A1,NOS1,ATN1,GRINA,NTRK1,MMP2,ATM,TMBIM1,FBXO7,CEBPB,KRAS,TFAP2D,BCL2L11,HIF1A,EGR1,ATF4,FYN,GCLM,PARK7,USP53,BRAF,TGFB2,MINAR2,ABL1,SRPK2,SOD1,ADAM8"
"GOBP_NEURON_CELLULAR_HOMEOSTASIS",1,1,-0.224261565177296,-0.563714105351424,1059,53,"PRKN,P2RY1,ATP6V1G2,CHMP2B,ERC2,P2RX1,NPY,CLCN3,CNR1,FGGY,KCNH1,ATP2B3,IL6,TYRO3"
"GOBP_NEURON_FATE_COMMITMENT",1,1,0.178908926082105,0.343426521020605,9231,67,"DBX1,DLL1,CDC42,NFIA,ID2,EHMT2,DMRTA2,TGFBR1,GLI3,RBPJ,NFIB,FOXA1,DMRT3"
"GOBP_NEURON_MIGRATION",1,1,-0.217506187380172,-0.64597810671472,101,190,"WDR62,SRGAP2C,PRKG1,MYH10,SEPTIN4,DNAAF4,MDGA1,CEP85L,SPOCK1,GNRH1,KIF26A,TUBB2A,AXL,BBS1,SEMA3E,UNC5D,EOMES,ERBB4,ZMIZ1,CCKAR,PEX7,ADAM17,NDN,SH3RF1,NKX2-1,POMGNT2,CCR4,TLX3,FLRT2,TBX20,CDK5R2,IGSF10,TUBB2B,VEGFA,PAX6,LHX1,TRIM46,CAMK2A,RAPGEF2,ADGRG1,NEXMIF,DCC,FBXO41,GFRA3,CNTN2,APBB2,GATA2,FKRP,SCRT1,NTRK3,FAT3"
"GOBP_NEURON_PROJECTION_EXTENSION",1,1,0.239463732152705,0.483937390561879,9854,169,"RIMS1,PAK6,NRN1L,TNN,ISLR2,MT3,CDKL3,BARHL2,RAPH1,SNX32,MAP1B,NEDD4L,MACF1,TWF2,APOE,CTTN,TNR,GSK3B,VCL,NRP2,GDI1,ULK1,EIF2AK4,RTN4R,SIN3A,PLXNA4,CPNE6,EDNRA,CTNNB1,SEMA5A,MUL1,IFRD1,LLPH,SLIT2,MEGF8,ZFYVE27,SYT17,SEMA5B,PTPRS,KIAA0319,PLAA,SPAG6,ABL1,EDN3,PAFAH1B1,SMURF1,DCLK1,RUFY3,FLRT1,DDR1,ARHGAP4,WNT3A"
"GOBP_NEURON_PROJECTION_ORGANIZATION",1,1,0.222913712463447,0.438482535083885,9532,96,"PTPRD,MAP1A,APP,ARHGAP32,MAPRE3,CDC42,ZNF365,APOE,CTTN,EEF2K,GSK3B,ZMYND8,TANC2,CFL1,CAMK2B,DCTN1,MTMR2,TANC1,PDLIM5,DOCK10,PICK1,ABI3,DHX36,ITPKA,FYN,CAPRIN1,PAFAH1B1,SRCIN1,EPHB3"
"GOBP_NEURON_PROJECTION_REGENERATION",1,1,-0.22306116540076,-0.564971074076979,1035,55,"CNTF,NREP,THY1,TNC,OMG,KREMEN1,KLF4"
"GOBP_NEUROTRANSMITTER_TRANSPORT",1,1,-0.225593445813144,-0.673106638198254,64,219,"CRH,BGLAP,RIMS3,PRKN,SLC1A1,SLC29A4,SNPH,GRM4,P2RY1,FER1L5,SLC6A8,ATP2A2,ERC2,ITGB3,RAB3A,SYT1,MICU3,BAIAP3,RIMS4,SLC18A3,STX1A,EFR3A,SYT13,SYT2,SLC32A1,SLC29A2,P2RX1,SYT4,CPLX3,SYNGR3,NRXN1,SLC18A1,KCNJ8,NLGN1,NPY"
"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS",1,1,-0.203391011899344,-0.587875444708355,211,143,"AWAT2,SIK1,MOGAT3,LPL,ABHD16B,CAV3,PNPLA4,GPIHBP1,DAGLA,CNEP1R1,GPAT3,C3,AVIL,GPAM,TNXB,FITM2,APOC2,ARV1,ABHD5,AGPAT5,PCSK9,DGKG,SORL1,LIPA,MBOAT7,GPLD1,PLA2G4A,LPIN3,DDHD2,PNLIPRP1,APOBEC1"
"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY",1,1,-0.203832429353236,-0.492025796817945,1249,42,"ANXA3,NCF1,PCYOX1L,SYK,ADAM17,CXCL6,PLA2G1B,F2,AZU1,ITGB2,IL6,TUSC2,F2RL1,DNASE1,IRAK4,ITGAM,DNASE1L3,CTSG,SCNN1B,FCAR,POMC,ARG1,JAGN1"
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",1,1,0.191976358615158,0.393236109765181,9989,342,"KIF25,KIF4B,SYCE3,SEPTIN1,H3-7,KLHDC8B,CHMP4A,KIF14,RRS1,UBE2C,SYCP2,PTTG2,TPR,CDC42,PMF1,SMARCA2,SMARCA4,GOLGA2,KIF18B,CENPI,AKAP8L,NUMA1,MAPK15,KAT5,KIF2A,SGO1,ZWINT,ACTB,DYNC1H1,SMARCE1,OFD1,BCL7B,MAD2L2,CHMP1B,ARID1A,CDK1,HSPA1A,ANKRD53,ANAPC7,BAG6,NDC80,AGO4,H3Y1,EHMT2,CDT1,SEH1L,ZCWPW1,IK,EML3,BIRC5,GEM,INO80,DYNC1I2,DRG1,HNRNPU,CENPF,SMARCD3,FAM83D,AKAP8,PRDM9,MAEL,DCAF13,TTN,CDC6,DYNLRB1,TOP2B,SMARCC2,ZNF207,NUF2,P3H4,SYCP3,AAAS,TUBG1,SMARCC1,CENPE,PDCD6IP,SMARCD2,MND1,DCTN2,H3-3A,PTTG1,NUDC,SYCE1,KNL1,SYCE1L,ATM,CCNB2,SMC4,TENT4A,UHRF1,KPNB1,NSMCE2,KIF22,ANKRD31,KIF23,NCAPH2,MAP9,CHMP4B,SMARCA5,MAD1L1,CHFR,EML4,LSM14A,STAG3,SHOC1,NAT9,DYNC1LI1,NCAPH,RNF212,RB1,DYNC1I1,CDC16,DLGAP5,ANAPC5,NIPBL,RAB11A,DYNLT3,TACC3,DYNLRB2,BUB1,KIF3B,TTK,NCAPD3,PPP2R1A,CDK5RAP2,CCNB1,MLH3,PRICKLE1,KNTC1,DYNLT1,SPC24,TEX15"
"GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",1,1,-0.218723895041311,-0.652557519250538,76,206,"CYP26B1,PPARA,PAQR3,ESRRB,MN1,DEFA1B,RXRG,FOXP1,DEFA1,DNAAF4,CCDC62,PIM1,NR1D1,NEDD4,DEFA3,PTGIS,NCOA3,ARV1,HMGA2,LMO3,ESRRG,GPHB5,ZMIZ1,GHRHR,FSHR,NR4A3,TRIM68,RARB,KLF2,SHQ1,BRCA1,ALOXE3,RARG,ISL1,SKP2,JAK2,NKX3-1,ESR1"
"GOBP_NUCLEAR_TRANSPORT",1,1,0.25879698022671,0.530108594919942,9989,342,"POM121B,CDKN1A,LEP,PIK3R1,ZC3H11A,PRKCD,PABPN1,SEM1,ZIC1,SPRN,NUP62CL,POM121,BACH2,TERT,TPR,CRY2,TRIM28,RANBP2,CITED1,AKAP8L,NUTF2,GSK3B,YWHAE,IPO4,THOC2,DHX9,JUP,CCHCR1,TGFB1,RGPD4,CDK1,ATXN1,NFKBIA,LMNA,XPOT,ANP32B,CBLB,HSP90AA1,EFCAB7,APOD,RANGAP1,SEH1L,UPF1,TNPO2,SIRT6,NOP9,NUP98,FGF9,SDAD1,RBM8A,LZTS2,CFL1,THOC3,DDX19A,TSC2,GLI3,DDX39A,ATF2,PIK3R2,PTPN11,PPP1R10,EIF4ENIF1,TNPO1,RBM33,NPM1,HSPA12A,EIF6,IPO9,HNRNPA1,RGPD2,AAAS,RGPD3,NXF1,SETD2,YTHDC1,RBM22,BARD1,LTV1,NUP93,NUP214,KHDRBS1,LUZP4,ALYREF,DRD1,POM121C,CHTOP,C12orf50,ANP32A,TMEM53,SMG7,SFN,SSB,TMCO6,HYAL2,FYTTD1,ERH,ZC3H11B,AKIRIN2,NRDE2,EMD,CPSF6,PML,NUP85,CETN2,KPNB1,CASC3,E2F3,DDX39B,PARK7,IL33,POLDIP3,LSG1,NXF5,PHB2,SQSTM1,SMURF1,NUP42,RANBP1,PPP3CA,NUP210,NEAT1,STK3,TXNIP,CETN3,XPO6,NOL6,XPO5,DMAP1,STAT3,EI24,HNRNPA2B1,SRSF3,THOC6,CHP1,UBR5,PTPN14,ALKBH5,AXIN1,PTTG1IP,PKIG"
"GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",1,1,0.215540857294091,0.441975644755576,9994,410,"DNM3OS,MIR146A,FBLL1,CIRBP,TREX1,PRKCD,PABPN1,NANOS3,FUS,UPF3A,PNN,DCP2,EXOSC6,ZC3H4,RNASEH2A,GDNF,SETMAR,GIGYF1,UPF3B,BTG2,SMG9,ZFP36L1,DHX9,ARMC5,THRAP3,EXOSC8,ELAC2,HSPA1A,TNRC6A,EDC4,DDX49,RNPS1,AGO4,VPS54,INTS9,EXOSC1,EIF4E2,LARP1,SYNCRIP,INTS14,UPF1,TNKS1BP1,INTS1,TESK1,KHNYN,SIDT2,ARID5A,CPEB3,RBM8A,CARHSP1,PIAS4,DNASE2,PARN,GIGYF2,METTL1,CELF1,DXO,ZFC3H1,EXOSC10,HNRNPU,FTO,GATA5,EIF4ENIF1,POP1,EXOSC4,PATL1,EXOSC2,XRN2,RBM33,NPM1,CPSF2,PYM1,XRN1,CECR2,TRNT1,SND1,YBX3,HNRNPAB,REXO4,ZC3H18,ZC3H12B,MEX3D,BCLAF1,ALYREF,DEDD2,SMG7,MTPAP,CSDE1,TNRC6B,HNRNPD,CNOT3,EXOSC9,SSB,RBM26,PAN2,ATM,TENT2,PAN3,VIM,ANGEL2,NRDE2,TIRAP,RNH1,INTS10,TENT4A,INTS5,NBDY,CASC3,DHX36,AGO1,CNOT1,CAPRIN1,SNRPF,LSM7,ZCCHC7,PUM1,SLC11A1,APEX1,PRR5L,PELO,FASTK,FOXL2,TNRC6C,YBX1,SNRPB,NBAS,HELZ,EXOSC5,CSTF2,NAF1,E2F1,GTPBP1,SNW1,RBM7"
"GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS",1,1,-0.240502711646451,-0.680235880367296,401,110,"ACTN3,OGDHL,PPARA,HTR2A,PRKAA2,TRIM63,ENO4,PFKFB2,ALDOC,FBP1,SLC4A4,PGK1,SLC4A1,PFKFB4,LIPA,ENTPD5,IFNG,ALDOB,PGAM1,INSR,ENTPD3,BPGM"
"GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",1,1,-0.270092560256548,-0.77510779947712,233,137,"ACTN3,OGDHL,PPARA,AK3,HTR2A,NUDT7,DLG2,PRKAA2,TRIM63,ENO4,PFKFB2,ALDOC,AK4,FBP1,SLC4A4,PGK1,SLC4A1,RRM1,PFKFB4,LIPA,ENTPD5,IFNG,ALDOB,MAGI3,PGAM1,INSR,ENTPD3,BPGM"
"GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",1,1,0.290012518485783,0.593559257541391,9980,323,"MT-ATP8,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND3,MT-ND5,MT-ND6,MT-ATP6,TMSB4X,AK6,ADCY1,PFAS,ATP5MG,ATP5IF1,NDUFS5,TECR,FCSK,ATP5MC3,FASN,ATP5ME,GUCY1A1,AMDHD2,NME9,PDHA2,TGFB1,ATP5PF,LETMD1,AMPD3,ATP5F1A,VCP,ALDOA,NMRK2,NADSYN1,NAGK,ATP5PO,ATP5MC1"
"GOBP_NUCLEOTIDE_EXCISION_REPAIR",1,1,0.203764358983152,0.398952257233174,9466,90,"HMGB1,SMARCA2,SMARCA4,POLE,XPC,ERCC5,KAT5,ACTB,SMARCE1,BCL7B,ARID1A,POLA1,PNKP,XAB2,SMARCD3,HUS1B,SMARCC2,SMARCC1,USP7,CDK7,SMARCD2,RAD52,ERCC4"
"GOBP_NUCLEOTIDE_METABOLIC_PROCESS",1,1,0.209581483931626,0.430566386135001,10000,497,"MT-ATP8,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND3,MT-ND5,MT-ND6,NT5DC4,MT-ATP6,TMSB4X,PDE8B,HDAC4,DDIT4,AK6,TREX1,MYH8,ADCY1,PFKP,PFAS,ATP5MG,NNMT,ATP5IF1,NDUFS5,UCHL1,NUPR1,TPST2,APP,PDE4B,PC,ATP5MC3,SULT1A3,FMO2,CACNB4,ATP5ME,GUCY1A1,GPI,NME9,RORA,RBKS,SLC25A22,NEIL2,TGFB1,ATP5PF,LETMD1,AMPD3,ATP5F1A,VCP,ALDOA,NMRK2,NADSYN1,NEIL1,HSPA1A,PGD,ATP5PO,FOXK1,MYH4,IGF1,ATP5MC1,MACROH2A1,ASMTL,ATP5MK,SIRT6"
"GOBP_NUTRIENT_STORAGE",1,1,0.235105849245844,0.463248681906189,9548,99,"MIR146A,NPC1,LEP,PLIN5,ABCG1,CRY2,APOE,B4GALNT1,MEST,NEGR1,CIDEC,NFKBIA,LDAF1,PISD,FTO,CDS2,RAB40C,PNPLA2,ABCA1,CDS1,DGAT2,HEXB,DGAT1,ACACB,AUP1,NFKB1,PPARG,CIDEB"
"GOBP_ODONTOGENESIS",1,1,-0.180347576023327,-0.514494684818576,278,129,"ITGB6,PPARA,SSUH2,INHBA,ENAM,ID3,CNNM4,OSR2,RSPO2,AQP1,MSX2,AMBN,NGFR,SP6,AQP6,CAMP,AMELX,FOXI3,CD34,ALPL,BCL11B,ACP4,CSF1,SLC34A1,DMP1,DLX3,BCOR,WLS,BMPR1A,IFT80,WNT6,MMP20"
"GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH",1,1,0.19476800208243,0.380967125437326,9457,89,"ODAM,FAM20A,NECTIN1,EDA,FST,SERPINE1,TGFB1,FOXC1,HAND2,BMP2,CTNNA1,NF2,FGF10,GLI3,NFIC,CTNNB1,ANKRD11,LRP4,DMRT3,TCIRG1,FGF4,BCL2L11,BMP7,DSPP,GLI2,SMPD3,CSF3R,SCN5A,KLK4,JAG2"
"GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS",1,1,-0.215586686594505,-0.633328679332738,143,170,"AWAT2,ADH1A,BGLAP,CYP4Z1,CYP2U1,PNPLA4,INHBA,DAGLA,RDH13,CYP4A22,AWAT1,PTGIS,PTGS2,CYP1A1,EPHX2,CYP2B6,CYP11B1,RDH5,RETSAT,HSD17B6,CYP4F12,FSHB,CACNA1H,ALOX12,CYP21A2,RDH14,SRD5A2,ADH1C,PLA2G4A,ALOXE3,EDNRB,CEL,CYP4F8,CYP46A1,ELOVL5,PNLIP,GRIN1"
"GOBP_OLIGODENDROCYTE_DIFFERENTIATION",1,1,-0.258986421567901,-0.719691310293807,433,103,"CCDC39,ZNF488,DAAM2,SLC8A3,B4GALT6,SOX13,WASF3,PTEN,VTN,NKX2-1,CLU,NKX6-2,PAX6,PRDM8,TNFRSF1B,OLIG1,LPAR1,MYRF,SOX9,CNTN2,ERBB2,HES1"
"GOBP_ORGAN_GROWTH",1,1,-0.25761196438136,-0.756048616444746,146,168,"PPARA,RGS4,LEPR,PRKG1,CAV3,KCNK2,MYH6,FOXP1,PIM1,SORBS2,PSAPL1,POC1A,SERP1,COL14A1,PROX1,FOXC2,STC1,ERBB4,NRG1,ZFPM2,TSKU,PTEN,CGA,MAPK14,NDRG4,RSPO2,RARB,MMP13,MSX2,TBX20,PLAG1,ECM1,FBLN5,RARG,BCL2,EXT1,ESR1"
"GOBP_ORGANELLE_FUSION",1,1,-0.179428795990866,-0.534432576620064,118,184,"PRKN,YIPF7,RUFY4,PID1,TFRC,OMA1,RUBCNL,CHMP2B,TSNARE1,LDAH,SAMD9,MIEF1,ERC2,RAB3A,ANXA1,SYT1,VAMP4,ZNRF1,STX1A,SYT13,SYT2,CLSTN3,YIPF4,VAMP3,SYT4,BET1,CPLX3,ANXA2"
"GOBP_ORGANELLE_MEMBRANE_FUSION",1,1,0.15855413986771,0.318259443011611,9778,139,"IRAG2,ANXA2P2,CHMP4A,DOC2B,RAB7B,STX10,PRRT2,CPLX1,VAMP8,CHMP1B,RAB8A,DIAPH3,RAB34,NKD2,RAB4B,PLA2G5,CLTRN,CLN3,RAB2A,RUFY1,STX5,TOM1,VPS11,STX3,VAV3,RPH3AL,STX4,ATL3,CHMP4B,C2CD5"
"GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",1,1,0.193420898791348,0.380669283918365,9534,97,"KIF28P,ARMCX6,SYBU,MAP1B,UCHL1,CDC42,KXD1,BORCS5,SUN2,AP3D1,CLN3,BORCS8,RHOT2,SYNE2,BICDL1,PEX14,HIF1A,RAB1A,AGTPBP1,COPG1,PAFAH1B1,ARMC10,DYNC1I1,SPAST,KIFAP3,STK11,KIF3B,HTT,BLOC1S1,MREG"
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS",1,1,-0.176773970395504,-0.54201941223185,14,337,"MALRD1,HTD2,SCD5,ACSM5,GLUD2,LPL,GGT7,GPIHBP1,ACSS2,PRKAA2,NR1D1,CYP4A22,PLOD2,FADS6,ERLIN2,PTGIS,ALOX5AP,PROX1,PTGS2,CYP1A1,CTH,APOC2,SYK,PFKFB2,LGSN,TECRL,PTGES3,CYP7A1,ATP2B4,PSPH,BHMT2,ELOVL4,EHHADH,UROS,CYP39A1,CD74,ALOX12,GAD2,SRR,STAR,AMACR,ANGPTL4,HAO1,APIP,NANP,ABCB11,BRCA1,PLA2G4A,CEACAM1,ALOXE3,KYNU,HSD17B12,CAMP,MLYCD,PLA2G1B,PNLIPRP1,KLHL25,UPB1,CYP46A1,NDUFAB1,PAH,ELOVL5,PNLIP,ASAH2,ALOX12B,PNLIPRP2,ACSM2A,OTC"
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS",1,1,-0.276811901185736,-0.832939431194547,39,244,"ARHGAP11B,CYP26B1,PPARA,GLUD2,IRS1,CARNMT1,NUDT7,KYAT1,SLC16A1,IRS2,ACAA2,PEX2,NPL,HACL1,CRYL1,SORD,HADHB,LDHD,NUDT8,AADAT,BDH2,AASS,ATP2B4,PEX7,EHHADH,AIG1,MTHFS,ETFDH,CYP4F12,ALDH4A1,ACAD11,CPT2,ECI1,TST,CPT1B,GAD2,MPST,AMACR,ECH1,AASDHPPT,ALDH5A1,CROT,HAO1,ABCB11,ACAT1,TAT,UROC1,GLDC,KYNU,TDO2,MLYCD,HADHA,LPIN3"
"GOBP_ORGANIC_ACID_TRANSPORT",1,1,-0.169616387816742,-0.518032228000952,13,345,"CRH,SLC10A5,SLC43A2,PPARA,RBP7,SLC1A1,SLC16A9,SLC46A1,RGS4,SLC38A3,KCNK2,SLC47A1,SLCO2B1,SLC16A1,SLC22A9,SLC6A8,IRS2,ARL6IP1,SLC25A32,SLC36A1,PTGS2,FABP3,ANXA1,SLC43A1,PRAF2,SLC36A2,ARV1,SYK,MPC2,ARL6IP5,CPT2,PLIN2,CPT1B,LRRC8D,SLC32A1,APBA1,SLC26A3,GJA1,SYT4,CROT,ABCB11,SLC16A8,SLC5A12,PDPN,PLA2G4A,CEACAM1,KCNJ8,SLC7A13,SLC25A15,SLC7A3,PLA2G1B,SLC19A2,PMP2,PLA2G2E,UGT1A3,SLC6A14,SLC22A7,ACSL5,SLC10A1,NPY5R,LRRC8B,SLC6A17,SLC16A12,CRABP1,SLC27A6,PLA2G2C,SLC38A4,SLCO1B3,SELENON,SLC26A1,AVPR1A"
"GOBP_ORGANIC_ANION_TRANSPORT",1,1,-0.198732302522202,-0.659745997069509,2,454,"CRH,SLC10A5,SLC22A20P,SLC43A2,PPARA,RBP7,SLC1A1,SLC16A9,SLC46A1,RGS4,SLC25A40,SLC38A3,KCNK2,SLC47A1,BEST4,SLCO2B1,SLC16A1,SLC25A41,SLC22A9,SLC6A8,IRS2,SLCO5A1,ARL6IP1,SLC25A32,SLC36A1,TMEM241,PTGS2,FABP3,SLC17A9,ANXA1,SLC44A4,SLC43A1,SLC25A19,PRAF2,SLC36A2,SLC25A16,CR1,ARV1,SYK,MPC2,RTBDN,ARL6IP5,SLC4A4,SLC35A1,CPT2,SLC25A47,SLC25A39,SLC35A3,PLEKHA8P1,PLIN2,CYB5RL,SLC4A1,CPT1B,ANKH,LRRC8D,SLC32A1,APBA1,PANX1,SLC26A3,GJA1,SYT4,CROT,SLC39A6,SLC39A12,ABCB11,SLC16A8,SLC5A12,PDPN,PLA2G4A,CEACAM1,KCNJ8,GLTPD2,SLC7A13,SLC25A15,SLC7A3,SLC17A4,PLA2G1B,SLC19A2,PMP2,PLA2G2E,SLC22A24,SLC35B4,UGT1A3,SLC25A31,SLC4A3,SLC35B1,SLC6A14,SLC22A7,BEST2,CYB5R4,ACSL5,SLC10A1,SLC25A4,SLC17A2,CALHM2,SLC2A2,NPY5R,LRRC8B,SLC6A17,SLC16A12,CRABP1,CERT1,SLC27A6,PLA2G2C,SLC38A4"
"GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT",1,1,-0.26369312759251,-0.77200397611081,24,269,"CRH,SLC10A5,AQP7B,PRKN,KCNB1,GRAMD1C,SLC29A4,P2RY1,HTR2A,ABCA8,SLC49A4,SLCO2B1,SLC16A1,CRHR1,FLVCR2,ADRA2C,ITGB3,SYT1,APOC2,ARV1,GRAMD1B,SYK,SDHD,TSKU,SLC19A3,PCSK9,SLC18A3,AQP7,CHGA,HTR1B,STX1A,C1QTNF1,OPRK1,ABCG5,LIPA,STAR,AQP1,P2RX1,SYT4,VPS52,ABCB11,SLC16A8,SLC5A12,NPY2R,CLU,ANXA2,CEACAM1,SLC18A1,GRM5,AQP11,AQP10,PINK1,SOAT2,ABCA5,SLC19A2,TAC1,APOM,GHSR,SLC5A1"
"GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS",1,1,-0.278465741881243,-0.828443934485003,31,252,"NUDT4B,ACTN3,OGDHL,PDE4C,PPARA,NUDT17,ABHD16B,PDE4D,HTR2A,NUDT15,NT5C1A,NUDT12,NAPEPLD,PDE7B,NUDT7,PRKAA2,ETNPPL,TRIM63,ENO4,NUDT4,PNP,NT5C2,GDPD1,PDE4A,TDG,FITM2,APOC2,NUDT8,PFKFB2,ALDOC,SMPDL3A,FBP1,UNG,SLC4A4,PGK1,GPD1L,SLC4A1,PFKFB4,PLD1,LIPA,NUDT10,ANGPTL3,ENTPD5,ACAT1,PLA2G4A,IFNG,ALDOB,MLYCD,PGAM1,INSR,PLCB1,ENTPD3,MBD4,BPGM,SUCLG1,GDE1,PNLIPRP2,UPP2,SCARB1"
"GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT",1,1,-0.261500053068651,-0.778883603247704,118,184,"XKR9,ANO4,PRELID3A,PITPNC1,TMEM30B,SLC25A41,ETNPPL,PRELID2,ANO5,SLC25A32,TMEM241,PLSCR4,SLC17A9,SLC44A4,SLC25A19,SYT1,SLC25A16,APOC2,CR1,SLC35A1,SLC66A2,SLC25A47,SLC35A3,PLEKHA8P1,SLC4A1,ATP8A2,ANKH,LRRC8D,PANX1,PCTP,ATP8A1,ATP9B,FASLG,GLTPD2,TRPC5,SLC35A5,PRAP1,SLC35B4,SLC25A31,ANO6,PRELID3B,SLC35B1,SLC25A4,CALHM2,SCARB1,LRRC8B,CERT1,SLC25A33"
"GOBP_OSSIFICATION",1,1,0.216422751010445,0.444060064614413,9994,424,"CBS,CCDC154,IFITM1,CCN2,CCN1,LEP,TNN,SOX8,SCX,BPNT2,P3H1,CCN4,SRGN,ADAMTS12,SMAD6,MMP14,PLXNB1,CDH11,MYOG,IL6R,SMAD1,DCHS1,PTN,RYR1,FASN,CITED1,RBMX,IGFBP5,GSK3B,TPM4,TOB2,MGP,ITGA11,MYBBP1A,SNRNP200,DHX9,YAP1,ISG15,TGFB1,FOXC1,ID2,HERC1,CTHRC1,CEBPD,WWOX,WWTR1,MEN1,THRA,MEF2C,TRPM4,PENK,IGF2,IGF1,PHB1,LRRC17,SEMA4D,SMOC1,SYNCRIP,HAND2,BMP2,FBL,DDX21,FGF9,CEBPA,VDR,CLIC1,GLI3,COMP,TXLNG,HNRNPU,GTPBP4,CLEC11A,PTPN11,WNT11,RBPJ,NELL1,PSMC2,CTNNB1,MDK,GDF10,ASPN,VEGFC,SND1,COL6A1,DHRS3,ILK,NAB2,LRP4,BMP5,LIMD1,ALYREF,IGFBP3,TCIRG1,ADGRG6,CCDC47,TMEM53,SOX11,BMP3,MMP2,PDLIM7,SATB2,GABBR1,SUV39H1,CCN3,PTH1R,BMP2K,SCUBE3,HSD17B4,CEBPB,SNAI2,CSGALNACT1,MAPK3,REST,HIF1A,GUSB,DHX36,PTCH1,ATF4"
"GOBP_OSTEOBLAST_DIFFERENTIATION",1,1,0.228401170338378,0.465547280456884,9952,239,"IFITM1,CCN2,CCN1,TNN,SOX8,CCN4,SMAD6,IL6R,SMAD1,FASN,CITED1,RBMX,IGFBP5,GSK3B,TPM4,ITGA11,MYBBP1A,SNRNP200,DHX9,YAP1,ID2,CTHRC1,CEBPD,WWOX,WWTR1,MEN1,MEF2C,TRPM4,PENK,IGF2,IGF1,PHB1,LRRC17,SEMA4D,SMOC1,SYNCRIP,HAND2,BMP2,FBL,DDX21,FGF9,CEBPA,CLIC1,GLI3,HNRNPU,GTPBP4,WNT11,NELL1,PSMC2,CTNNB1,GDF10,VEGFC,SND1,COL6A1,ILK,LIMD1,ALYREF,IGFBP3,TCIRG1,CCDC47,TMEM53,SOX11,BMP3,SATB2,GABBR1,PTH1R,SCUBE3,HSD17B4,CEBPB,SNAI2,REST,PTCH1,ATF4"
"GOBP_OSTEOCLAST_DIFFERENTIATION",1,1,-0.258990401881104,-0.735623011022663,326,121,"IGSF23,BGLAP,IL20RA,MAFB,PRXL2A,FBN1,FOXP1,TFRC,TLR3"
"GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS",1,1,-0.177064137341345,-0.392421829665437,1622,28,"ZFPM2,RARB,MSX2,TBX20,ISL1,ACVR1,BMPR1A,FGF8,LRP2,NKX2-5,TBX1"
